file_path,label
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CcXfe1xEuhA_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CcXfe1xEuhA_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CcXfe1xEuhA_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CcXfe1xEuhA_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\08U71rh7cDw_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\08U71rh7cDw_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\08U71rh7cDw_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\08U71rh7cDw_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\B-EO_CbvXnA_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\B-EO_CbvXnA_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\B-EO_CbvXnA_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\B-EO_CbvXnA_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\4VZhkebrteQ_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\4VZhkebrteQ_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\4VZhkebrteQ_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\4VZhkebrteQ_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\7NVPQMMdadM_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\7NVPQMMdadM_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\7NVPQMMdadM_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\7NVPQMMdadM_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Mfs1A6swNzg_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Mfs1A6swNzg_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Mfs1A6swNzg_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Mfs1A6swNzg_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\rLO4gR2MclQ_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\rLO4gR2MclQ_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\rLO4gR2MclQ_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\rLO4gR2MclQ_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\p1PxCuL3KGk_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\p1PxCuL3KGk_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\p1PxCuL3KGk_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\p1PxCuL3KGk_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ltwnMaBY1OE_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ltwnMaBY1OE_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ltwnMaBY1OE_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ltwnMaBY1OE_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\i6MdAfHfo64_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\i6MdAfHfo64_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\i6MdAfHfo64_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\i6MdAfHfo64_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5IQGfpXGAbg_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5IQGfpXGAbg_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5IQGfpXGAbg_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5IQGfpXGAbg_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pQLcumTLgp8_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pQLcumTLgp8_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pQLcumTLgp8_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pQLcumTLgp8_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\fiAcNMpd2vM_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\fiAcNMpd2vM_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\fiAcNMpd2vM_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\fiAcNMpd2vM_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\gh8fUXjRoTc_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\gh8fUXjRoTc_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\gh8fUXjRoTc_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\gh8fUXjRoTc_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\2UUUivJa6DY_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\2UUUivJa6DY_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\2UUUivJa6DY_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\2UUUivJa6DY_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\FxEwKuTPw20_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\FxEwKuTPw20_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\FxEwKuTPw20_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\FxEwKuTPw20_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\IGJLvxwzu-k_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\IGJLvxwzu-k_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\IGJLvxwzu-k_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\IGJLvxwzu-k_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1ZKP87P82CY_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1ZKP87P82CY_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1ZKP87P82CY_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1ZKP87P82CY_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\L4HuIzg6Tlw_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\L4HuIzg6Tlw_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\L4HuIzg6Tlw_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\L4HuIzg6Tlw_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PlW8HtjzsoI_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PlW8HtjzsoI_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PlW8HtjzsoI_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PlW8HtjzsoI_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\V1W4k3ZMR-M_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\V1W4k3ZMR-M_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\V1W4k3ZMR-M_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\V1W4k3ZMR-M_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6ztL-ySuHCk_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6ztL-ySuHCk_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6ztL-ySuHCk_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6ztL-ySuHCk_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\WvuJuEM7JJs_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\WvuJuEM7JJs_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\WvuJuEM7JJs_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\WvuJuEM7JJs_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1F8vU7LHe38_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1F8vU7LHe38_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1F8vU7LHe38_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1F8vU7LHe38_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\cWvVN0gxrFA_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\cWvVN0gxrFA_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\cWvVN0gxrFA_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\cWvVN0gxrFA_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\59u7UwUkEWU_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\59u7UwUkEWU_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\59u7UwUkEWU_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\59u7UwUkEWU_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5RmL4RxyOXk_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5RmL4RxyOXk_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5RmL4RxyOXk_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5RmL4RxyOXk_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P8pI9DBiG1Q_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P8pI9DBiG1Q_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P8pI9DBiG1Q_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P8pI9DBiG1Q_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eKLuFjHhbGE_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eKLuFjHhbGE_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eKLuFjHhbGE_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eKLuFjHhbGE_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\TPPU874f3Ps_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\TPPU874f3Ps_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\TPPU874f3Ps_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\TPPU874f3Ps_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\OYKSdlwrnAE_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\OYKSdlwrnAE_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\OYKSdlwrnAE_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\OYKSdlwrnAE_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\DhVvHltZ1o8_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\DhVvHltZ1o8_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\DhVvHltZ1o8_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\DhVvHltZ1o8_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\a6m6zP8H7V8_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\a6m6zP8H7V8_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\a6m6zP8H7V8_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\a6m6zP8H7V8_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P438DU17NaQ_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P438DU17NaQ_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P438DU17NaQ_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P438DU17NaQ_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\sqxz6PhK-qI_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\sqxz6PhK-qI_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\sqxz6PhK-qI_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\sqxz6PhK-qI_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\0b24w9l0flA_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\0b24w9l0flA_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\0b24w9l0flA_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\0b24w9l0flA_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ft6MH3dUVx0_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ft6MH3dUVx0_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ft6MH3dUVx0_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ft6MH3dUVx0_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6VOGlqLeOzI_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6VOGlqLeOzI_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6VOGlqLeOzI_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6VOGlqLeOzI_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\7Gtx7ooeows_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\7Gtx7ooeows_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\7Gtx7ooeows_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\7Gtx7ooeows_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\GD4H4KcRnBI_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\GD4H4KcRnBI_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\GD4H4KcRnBI_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\GD4H4KcRnBI_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\xxHffmisVZc_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\xxHffmisVZc_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\xxHffmisVZc_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\xxHffmisVZc_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\606_Owd6dHs_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\606_Owd6dHs_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\606_Owd6dHs_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\606_Owd6dHs_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\XFt8Mi6FGRA_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\XFt8Mi6FGRA_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\XFt8Mi6FGRA_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\XFt8Mi6FGRA_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yNI0GBzxIFI_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yNI0GBzxIFI_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yNI0GBzxIFI_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yNI0GBzxIFI_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5bqVGgtJHBE_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5bqVGgtJHBE_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5bqVGgtJHBE_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\5bqVGgtJHBE_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pc-JUIGSZds_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pc-JUIGSZds_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pc-JUIGSZds_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pc-JUIGSZds_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Oag42LhgMoE_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Oag42LhgMoE_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Oag42LhgMoE_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Oag42LhgMoE_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MiR63kVN0xU_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MiR63kVN0xU_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MiR63kVN0xU_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MiR63kVN0xU_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PKsdjH0RmsU_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PKsdjH0RmsU_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PKsdjH0RmsU_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PKsdjH0RmsU_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\g5WKdrCYQF4_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\g5WKdrCYQF4_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\g5WKdrCYQF4_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\g5WKdrCYQF4_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Ayn-IrOYK84_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Ayn-IrOYK84_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Ayn-IrOYK84_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Ayn-IrOYK84_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MiaERolVcCM_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MiaERolVcCM_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MiaERolVcCM_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MiaERolVcCM_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hD4tCwOfUW8_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hD4tCwOfUW8_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hD4tCwOfUW8_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hD4tCwOfUW8_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pkvhVWUd3EI_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pkvhVWUd3EI_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pkvhVWUd3EI_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\pkvhVWUd3EI_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\9ZmXYwkhfBw_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\9ZmXYwkhfBw_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\9ZmXYwkhfBw_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\9ZmXYwkhfBw_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Y4KAkfJBznM_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Y4KAkfJBznM_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Y4KAkfJBznM_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Y4KAkfJBznM_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\UyKTWjb4jZ0_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\UyKTWjb4jZ0_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\UyKTWjb4jZ0_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\UyKTWjb4jZ0_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ybTb6clQOUg_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ybTb6clQOUg_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ybTb6clQOUg_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ybTb6clQOUg_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\NmbiUTUSZig_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\NmbiUTUSZig_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\NmbiUTUSZig_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\NmbiUTUSZig_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\bEeVH8K8k4s_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\bEeVH8K8k4s_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\bEeVH8K8k4s_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\bEeVH8K8k4s_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CjptxmccUBk_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CjptxmccUBk_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CjptxmccUBk_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CjptxmccUBk_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ljcAxVzBKbE_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ljcAxVzBKbE_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ljcAxVzBKbE_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ljcAxVzBKbE_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PxZln88m1bQ_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PxZln88m1bQ_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PxZln88m1bQ_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PxZln88m1bQ_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6KbBcOZL7FM_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6KbBcOZL7FM_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6KbBcOZL7FM_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6KbBcOZL7FM_out_add_noise.wav,no
